	comment
17565	['это', 'охранник', 'ещё', 'скука', 'делать', 'лизать', '😂😂😂']
17566	['🤣🤣🤣🤣🤣']
17567	['ну', 'верить', 'надеяться', 'всё', 'развалиться', 'лишь', 'всё', 'застроить', 'свой', 'муравейник']
17568	['шедевралить', '👏', 'чутко', 'прислушаться', 'мнение', 'гражданин', 'горожанин', '🤦\u200d', '♂️', '🤣', 'так', 'держать', '✊', '🏼так', 'бидон', 'спонсор', 'стройка', '🤠', '✋', '🏿', '😉']
17569	['ну', 'срубить', 'ваш', 'сквер', 'х', 'у', 'я', 'м', 'итог']
17570	['а', 'документально', 'бред', 'смочь', 'подтвердить']
17571	['свежий', 'предание']
17572	['🤦']
17573	['и', 'какой', 'оборудование', 'планироваться', 'поставлять', 'индия']
17574	['индийский', 'скорее']
17575	['умный', 'не', 'льстить', 'если', 'правда', 'умный', 'знать', 'индия', 'очень', 'сильный', 'машиностроение']
17576	['сам', 'сделать', 'никак']
17577	['пипец', 'просто', 'оборудование', 'индия', 'индия', 'производить', '🤔']
17578	['ранний', 'позволять', 'действительно', 'передовой', 'немецкий', 'так', 'далее', 'рада', 'индийский', 'стать', 'разбираться', 'этот', 'сорт', 'казаться', 'случиться', 'путин', 'говорить', 'стать', 'врать', 'поэтому', 'ждать', 'взлёт', 'производительность']
17579	['молодец']
17580	['👍']
17581	['весь', 'россия', 'безусловно']
17582	['молодец', 'гордость', 'наш']
17583	['за', 'убийство', 'маленький', 'давать', '🤦\u200d', '♂️']
17584	['ну', 'магазин', 'ледоход', 'фонарик', 'что', 'ещё', 'лишь', 'поныть', 'побыть', 'место', 'солдат', 'немного', 'аллея', 'победа']
17585	['🤡']
17586	['гулять', 'дом']
17587	['нефига', 'ночь', 'шариться']
17588	['кто', 'фонарь', 'перебить', 'мочь', 'рука', 'начать', 'отрубать', 'порча', 'общественный', 'имущество', 'тогда', 'целость']
17589	['что', 'глупый', 'комментарий', 'получаться', 'большинство', 'оправдывать', 'тот', 'ушлепок', 'который', 'это', 'сделать', 'автор', 'право', 'очень', 'больно', 'смотреть', 'аллея', 'превратить', 'и', 'администрация', 'каждый', 'столб', 'полицейский', 'приставить', 'просто', 'человек', 'нужно', 'человек', 'быдло']
17590	['эх', 'такой', 'аллея', 'хороший', 'сделать', 'человек', 'не', 'ценить', 'поэтому', 'делать', 'необходимый', 'минимум']
17591	['не', 'магазин', 'проявлять', 'забота', 'покупатель', 'посыпать', 'гололёд', 'соль', 'антигололёд', 'полагать', 'несоблюдение', 'техника', 'безопасность', 'владелец', 'магазин', 'нужно', 'штрафовать', 'думать', 'тема', 'администрация', 'г', 'барнаул', 'понятно']
17592	['согласный', 'полностью', 'маленький', 'магазинчик', 'ещё', 'кой', 'чистить', 'один', 'марийка', 'убирать', 'лёд', 'около', 'сбербанк', 'пост', 'пройти', 'штраф', 'давно', 'выписывать']
17593	['👍👍👍👍👍👍👍']
17594	['👏👏👏']
17595	['запад', 'равно', 'мы', 'завидовать']
17596	['вон', 'вода', 'откачивать']
17597	['если', 'жить', 'элитный', 'посёлок', 'скинуться', 'весь', 'элитный', 'население', 'трактор', 'решение', 'вопрос', '😂', 'жить', 'элитный', 'посёлок', 'проблема', 'такой', '₽', 'дом', 'наскребли😂']
17598	['элитный', 'это', 'выселок', 'алтайка']
17599	['просто', 'жить', 'первый', 'год', 'город', 'год', 'год', 'один', 'тот', 'проблема', 'таять', 'снег', 'проваливаться', 'улица', 'топить', 'участок', 'уповать', 'администрация', 'ребёнок', 'далеко', 'решать', 'проблема', 'должный', 'уметь', 'самостоятельно']
17600	['коза', 'понятно']
17601	['крайний', 'случай', 'оставить', 'авто', 'дорога', 'хороший', 'пока', 'стаять', 'походить', 'пешком', 'бить', 'днище', 'лезть']
17602	['частный', 'сектор', 'человек', 'сам', 'решать', 'свой', 'бытовой', 'проблема', 'каждый', 'участок', 'всевышний', 'разум', 'техника', 'напрвит']
17603	['да', 'везде', 'такой', 'жопа']
17604	['элитный', 'посёлок', '🤣🤣🤣🤣', 'он', 'таковой', 'год', 'назад', 'окраина']
17605	['в', 'центр', 'кст']
17606	['ты', 'элита', 'душа', 'кричать', 'научиться', 'грамотно', 'хотя', 'элитный', 'недоучка']
17607	['вот', 'это', 'насмешить', 'элитный', 'посёлок', '🤣', 'кто', 'элита', 'должный', 'чистка', 'скинуться', '🤣']
17608	['крик', 'душа', '😂', 'крик', 'душа', '😂', 'серьёзно', '🤣🤣🤣']
17609	['бедняга', '😂', '😭😭😭']
17610	['а', 'страховщик', 'штрафовать', 'как', 'авария', 'обязательно', 'подстава', 'суд', 'переполнить', 'дело', 'аварийщик', 'зачем', 'страховать', 'машина', 'обвинить', 'подстава', 'мало', 'липучка', 'выплачивать', 'деньга', 'тот']
17611	['к', 'сожаление', 'осаго', 'суд', 'получить', 'ухо', 'слон']
17612	['так', 'ещё', 'обогащаться', 'счёт', 'человек', 'помоему', 'простой', 'штраф', 'оплатить', 'этот', 'присоска', 'кормить']
17613	['х', '…', 'х', 'рэ', 'кешбэк', 'рэ', 'год', 'правда', 'простой', 'штраф', 'платить']
17614	['смешной', 'доходить', 'отдавать', 'деньга', 'страховщик', 'случай', 'авария', 'взамен', 'только', 'обвинение', 'и', 'окончание', 'ремонт', 'машина', 'свой', 'счёт', 'вопрос', 'напрашиваться', 'страховой', 'нужный']
17615	['оформить', 'жалоба', 'письменно', 'х', 'экземпляр', 'молодёжный', 'вы', 'принять', 'вход', 'окно']
17616	['спасибо']
17617	['каждый', 'день', 'нарушать', 'ль']
17618	['минимальный', 'страховка', 'район', 'тр']
17619	['всё', 'закон', 'против', 'человек']
17620	['весь', 'этот', 'ипедерсия', 'европа', 'прийти', 'европротокол', 'рот', 'весь', 'кило', 'печение', 'запивон']
17621	['рамка', 'перевëртыш', 'наш', 'всë']
17622	['год', 'пешком', 'ваш', 'всё']
17623	['это', 'ещë', 'доказать']
17624	['наивный', 'человек']
17625	['гаер', 'детектед']
17626	['начать', 'принимать', 'закон', 'действие', 'оценка', 'ущерб', 'страховщик']
17627	['а', 'страховать', 'делать']
17628	['молиться']
17629	['м', 'окончание', 'полис', 'написать', 'заявление', 'любой', 'страховой', 'просьба', 'застраховать', 'авто…', 'прийти', 'месяц', 'спокойно', 'застраховать', 'автомобиль……']
17630	['вариант', 'искать', 'застраховать', 'сталкиваться', 'это', 'тот', 'отказать', 'жалоба', 'цб', 'накатать', 'форма', 'ублюдская', 'контора', 'пойти']
17631	['правый', 'руль', 'страховать', 'наказать']
17632	['руль', 'соответствие', 'технический', 'регламент', 'эксплуатация', 'тс', 'территория', 'рф']
17633	['запрет', 'официальный', 'отказ', 'официальный', 'что', 'слышать', 'руль', 'запрешать', 'рф']
17634	['запрещать', 'владеть', 'просто', 'страховщик', 'сцукий', 'отвечать', 'официально', 'бумага', 'давать']
17635	['техосмотр', 'проходить']
17636	['ещё', 'месяц', 'быть', 'страховать', 'проходить', 'техосмотр', 'другать', 'застраховать']
17637	['немой', 'проблема']
17638	['знать', 'поинтересоваться', 'просто']
17639	['правый', 'руль', 'королл', 'год', 'застраховать', 'труд', '🤷\u200d', '♂️']
17640	['страховать']
17641	['запретить']
17642	['ещё', 'видос', 'такой', 'тренога', 'г', 'мн', 'м', 'облить']
17643	['вы', 'прокуратура', 'это', 'отправить']
17644	['кто', 'просить', 'разобраться', 'интернет', 'сообществр']
17645	['теперь', 'каждый', 'день', 'быть', 'пост', 'очередной', 'житель', 'южный', 'жалоба', 'лёд', 'дорога', 'для', 'житель', 'южный', 'пояснять', 'такой', 'картина', 'дорога', 'везде', '👌']
17646	['добрый', 'утро', 'письменный', 'коллективный', 'обращение', 'собственник', 'квартира', 'дом', 'пр', 'дзержинский', 'находиться', 'рассмотрение', 'служба', 'госжилнадзор', 'госинспекция', 'край', 'март', 'житель', 'сообщить', 'отсутствие', 'должный', 'уход', 'сторона', 'ук', 'придомовый', 'территория', 'внутридомовый', 'вентиляция', 'однако', 'проблема', 'отопление', 'квартира', 'перерасчёт', 'коммунальный', 'услуга', 'обращение', 'указать', 'для', 'разрешение', 'этот', 'вопрос', 'рекомендовать', 'ален', 'обратиться', 'госинспекция', 'край', 'письменный', 'обращение', 'личный', 'кабинет', 'гис', 'жкх', 'направить', 'письмо', 'почта', 'доставить', 'обращение', 'лично', 'адрес', 'пр', 'ленин', 'г', 'барнаул', 'сообщение', 'соцсеть', 'направить', 'электронный', 'почта', 'являться', 'основание', 'проведение', 'проверка', 'деятельность', 'ук', 'принятие', 'соответствующий', 'мера', 'надзорный', 'орган', 'кроме', 'обратить', 'внимание', 'обращение', 'аварийный', 'диспетчерская', 'служба', 'ук', 'нужно', 'оставить', 'заявка', 'который', 'диспетчер', 'обязать', 'зарегистрировать', 'либо', 'направить', 'ук', 'обращение', 'гис', 'жкх', 'почтовый', 'отправление', 'принести', 'лично', 'компания', 'обязать', 'рассмотреть', 'обращение', 'житель', 'поздний', 'рабочий', 'день', 'если', 'ук', 'бездействовать', 'жаловаться', 'госинспекция', 'край', 'орган', 'прокуратура', 'напомнить', 'собственник', 'дом', 'иметь', 'право', 'решение', 'общий', 'собрание', 'сменить', 'управлять', 'компания']
17647	['👍👍👍👍👍👍👍👍']
17648	['браво']
17649	['вперёд', 'плямяшка']
17650	['ну', 'кто', 'ещё', 'сотрудничать', 'афганистан']
17651	['ливия', 'палестина', 'сотрудничать']
17652	['интересно', 'сми', 'писать', 'индия', 'отвернуться', 'поддержать', 'санкция', 'против', 'жопа', 'целовать', '🤔']
17653	['опять', 'напрашиваться', 'вопрос', 'почему', 'человек', 'делать', 'платить', 'деньга', 'зачем', 'мы', 'навязать', 'ук', 'если', 'хотеть', 'работать', 'наш', 'деньга', 'почему', 'управа']
17654	['очень', 'интересно', 'знать', 'пока', 'наказать', 'начать', 'рубль']
17655	['администрация', 'город', 'сказать', 'о', 'речь', 'тупо', 'навязать', 'ук', 'тянутый', 'население', 'деньга', 'превращать', 'жилой', 'фонд', 'руина', 'который', 'расселять', 'год']
17656	['это', 'везде', 'такой', 'картина']
17657	['возле', 'каждый', 'здание', 'весь', 'город', 'ходить']
17658	['ребята', 'это', 'сибирь', 'вы', 'забыть', 'наверно', 'жить', 'это', 'бывать', 'каждый', 'год', 'что', 'удивляться', 'и', 'возмущаться', 'в', 'такой', 'случай', 'уезжать', 'юг', 'жить']
17659	['так', 'п', 'дора', 'тупой', 'пох', 'корыто', 'ставить', 'прикормить', 'птичка', 'место', 'быть', 'ставить', 'сыпь', 'пшено', 'капот']
17660	['пара', 'яйцо', 'сырой', 'скинуть', 'проблема', 'решить']
17661	['здравствуйте', 'как', 'мы', 'пояснить', 'администрация', 'топчихинский', 'район', 'глава', 'администрация', 'сельсовет', 'направить', 'руководитель', 'муп', '«чистый', 'топчиха»', 'осмотр', 'территория', 'работа', 'очистка', 'водосточный', 'труба', 'общественный', 'территория', 'провести', 'начало', 'март', 'житель', 'необходимо', 'также', 'заблаговременно', 'принимать', 'мера', 'очистка', 'прилегать', 'территория', 'снег', 'отвод', 'талый', 'вода', 'усадьба', 'муп', 'поручить', 'наблюдать', 'ситуация']
17662	['тварь', 'насколько', 'такой', 'урод']
17663	['хорошо', 'рядом', 'проезжать', 'егор', 'надеяться', 'взять', 'собачка', 'свой', 'спасение', 'запомнить', 'жизнь', 'найти', 'этот', 'живодёр']
17664	['не', 'человек', 'сердце', 'кровь', 'обливаться', '😢']
17665	['скоро', 'человек', 'быть', 'делать', 'расти', 'ублюдок', 'ребёночек', 'алкаш', 'нарик']
17666	['наоборот', 'живодёр', 'основное', 'благополучный', 'семья']
17667	['егор', 'дать', 'бог', 'ты', 'здоровье', 'благополучие', 'ты', 'настоящий', 'человек']
17668	['гора', 'сразу', 'видно']
17669	['😩', '😢', '😭', '🤧', '😜']
17670	['зима', 'пока', '👋', '😔']
17671	['прощаться', 'рановато', 'ещё', 'месяц', 'полтора', 'такой', 'фигня', 'день', 'маленько', 'плюс', 'ночью', 'дубак']
17672	['да', 'наш', 'власть', 'мамон', 'служить', 'народ']
17673	['народ']
17674	['ну', 'чей', 'проект', 'хозяин', 'решить', 'дом', 'построить', '😁']
17675	['откуда', 'площадь', 'который', 'проходить', 'общегородской', 'мероприятие', 'хозяин']
17676	['площадь', 'говорить', '😁']
17677	['без', 'взятка', 'обойтись']
17678	['потому', 'два', 'высотка', 'быть', 'смотреться', 'рог', 'здание', 'администрация', 'определённый', 'ракурс', 'проспект', 'ленин', 'наверное', 'но', 'это', 'мой', 'мнение', 'ну', 'строить', 'чтожий']
17679	['слабачок', 'здание']
17680	['да', 'че', 'мелочиться', 'давать', 'ещё', 'хрен', 'снести', 'гора', 'застроить', 'её', 'высотка', 'быть', 'собственный', 'москва', 'сити', 'а', 'почему', 'у', 'жить', 'правда', 'кто', 'зато', 'муравейник', 'процветать', 'всё', 'человек', 'не', 'направление', 'двигаться', 'построить', 'современный', 'школа', 'облагородить', 'парка', 'создавать', 'блогоприятный', 'среда']
17681	[]
17682	[]
17683	[]
17684	['они', 'направление', 'двигаться', 'направление', 'собственный', 'выгода', 'быть', 'анекдот', 'в', 'соответствие', 'приказ', 'партия', 'завтрашний', 'день', 'человек', 'начать', 'жить', 'список', 'человек', 'смотреть', 'приложение', '№', 'теперь', 'актуальный', 'партия', 'прекрасно', 'знать', 'она', 'год', 'вести', 'рай']
17685	['гора', 'трогать', 'пусть', 'хрущоба', 'сносить', 'срок', 'эксплуатация', 'давно', 'вышел…']
17686	['гора', 'трогать', 'ленточный', 'бора', 'полезть', 'выгнать', 'ленточный', 'бор', 'полезть', 'парка', 'и', 'круг']
17687	['у', 'ракшин', 'администрация', 'деньга', 'хватить', 'а', 'деньга', 'всё', 'решать', 'отстаивать', 'человек', 'позиция', 'в', 'место', 'должный', 'зелень', 'сквер', 'в', 'москва', 'писать', 'человек', 'закон', 'главное', 'придать', 'огласка']
17688	['деньга', 'значит', 'протестовать', 'последний', 'протестовать', 'тот', 'пора', 'пока', 'деньга', 'закончиться', 'народ', 'весь', 'купить', '😁']
17689	['генерал', 'звонить']
17690	['шахматный', 'клуб', 'открыть', 'ул', 'советский']
17691	['жд', 'вокзал', 'снести', 'старый', 'площадь', 'авто', 'ковать', 'администрация', 'человейник', 'куепыжить', '👍']
17692	['вместо', 'дерево', 'кустик', 'замечательный', 'хватить', 'уродовать', 'город', 'зелёный', 'зона', 'оставаться', 'лето', 'пекло', 'асфальт', 'укрыться', 'негде', 'деньга', 'деньга', 'смотреть', 'не', 'нынешний', 'власть', 'сквер', 'закладываться', 'портить']
17693	['ещё', 'частый', 'ездить', 'цена']
17694	['человек', 'выполнять', 'работа', 'правильно', 'никита', 'благодарюблагодарюспасиботебегосподиблагодарить']
17695	['сам', 'похвалить', 'говориться', '🤣']
17696	['есть', 'ещё', 'хороший', 'водитель', 'русский', 'борода', 'пол', 'очень', 'вежливый', 'вождение', 'замечательный', 'при', 'сдача', 'говорить', 'пожалуйста', 'но', 'такой', 'сорить', 'мало']
17697	['часто', 'ездить', 'приятный']
17698	['номер', 'газель', 'запомнить', 'просто', 'попадаться', 'который', 'обматерить']
17699	['ну', 'сорить', 'рядом', 'небыть']
17700	['написать', 'сменщик', 'водитель', '🤔']
17701	['с', 'уважение', 'водитель', 'газель', 'маршрут', '😂']
17702	['а', 'фото', 'газель', 'пазик', '🤣🤣🤣']
17703	['газель', 'давно', 'стать', 'нарицательный']
17704	['молодец', 'дец']
17705	['поздравлять', 'смотреть', 'выступление', 'какой', 'молодец']
17706	['красавчик']
17707	['чем', 'предлагать', 'убрать', 'лёд', 'мелкий', 'средний', 'тяжесть', 'трактор', 'взять', 'крупный', 'место', 'асфальт', 'дорога', 'снять']
17708	['вчера', 'такой', 'катакомба', 'убрать', 'отлично']
17709	['вы', 'другой', 'двор', 'город', 'бывать', 'каждый', 'второй', 'именно', 'выглядеть']
17710	['а', 'сухэ', 'батор', 'невозможно', 'проехать', 'огромный', 'ям', 'почему', 'никто', 'засыпать', 'хотябы…']
17711	['сезон', 'весенний', 'нытьё', 'открыть', 'народ', 'первый', 'лужа', 'увидеть', 'такой']
17712	['ну', 'это', 'весна', 'африка', '😂']
17713	['ходить', 'пешком', 'ломать', 'рука', 'писать', 'заява', 'машина', 'драконить', 'никто', 'заставлять', 'ещё', 'вариант', 'брать', 'лом', 'делать', 'вещь']
17714	['сейчас', 'двор', 'такой', 'картина']
17715	['а', 'ваш', 'сухэ', 'батар']
17716	['сухэ', 'батор', 'что', 'склонение']
17717	['знать', '😆']
17718	['какой', 'класс', 'учиться']
17719	['ты', 'скучно', 'стать', 'решить', 'блестнуть', 'русский', 'язык', 'да', 'прям', 'задаток', 'учитель', 'русский', 'язык', 'смотреть']
17720	['второй', 'буквально', 'везде', 'такой', 'ситуация', 'улица', 'двор']
17721	['бесспорный']
17722	['третьха', 'какой', 'ради', 'тыкать']
17723	['какой', 'должный']
17724	['ты', 'сколько', 'год', 'тыкать']
17725	['год', 'ты', 'наверное']
17726	['что', 'ныть', 'везде', 'такой', 'ситуация', 'гололёд', 'растаять', 'норма']
17727	['читать', 'коммент', '🤔человек', 'идиот', '😤😤😤быть', 'тсж', 'ук', 'платить', 'уборка', 'снег', 'требйут', 'зимой', 'трактор', 'загонять', 'сезон']
17728	['красивый']
17729	['так', 'что', 'никто', 'жилец', 'южный', 'хотеть', 'дворник', 'работать', 'или', 'считать', 'житель', 'поток', 'должный', 'ехать', 'работать', 'дворник', 'чёрт', 'куличик']
17730	['нах', 'й', 'кто', 'мусорк', 'убирать', '🤣🤣🤣']
17731	['пускай', 'сидеть', 'пи', 'дят', '👌']
17732	['дворник', 'платить', 'жилец', 'хотеть', '🤷\u200d', '♀️']
17733	['дворник', 'зп', 'неплохой', 'тысяча']
17734	['а', 'насвинячтлый']
17735	['хороший', 'новость', 'а', 'город', 'расширять', 'быть', 'а', 'город', 'расширять']
17736	['ну', 'хотеть', '🤣🤣🤣', 'старый', 'прадо🤣🤣🤣', 'понт', 'сотня', 'лям', '🤣🤣🤣', 'гибдд', 'отправить', 'найти', 'оштрафовать', 'у', 'кореш', 'включеный', 'поворотник', 'оштрафовать']
17737	['да', 'предоставление', 'преимущество', 'штраф']
17738	['в', 'гибдд', 'видео']
17739	['автор', 'шибко', 'нервный']
17740	['отправить', 'приехать', 'разбираться', 'ещё', 'ты', 'там', 'твой', 'дать', 'указать', 'включая', 'прописка', '🤷\u200d', '♂️', 'за', 'включить', 'поворот', 'штраф', 'отменить', 'год', 'предупреждение', 'непредставление', 'сложно', 'левый', 'мигать', 'смотреть', '🤷\u200d♂️', 'перестраиваться', 'бмв', 'положить']
17741	['обязательно', 'указывать', 'ссылаться', 'статья', 'конституция']
17742	['удача', 'сайт', 'гибдд', 'ссылка', 'принимать', 'анонимка', 'брать', 'ради', 'интерес', 'зайти', 'проверить']
17743	['заполнять', 'сайт', 'гибдд', 'форма', 'ответ', 'электронный', 'почта', 'из', 'данные', 'фио', 'электронный', 'почта', 'когда', 'вызывать', 'дать', 'объяснение', 'ссылаться', 'статья', 'часть', 'телефон', 'прописка', 'остальной', 'данные', 'хотя', 'отправлять', 'видео', 'приехать', 'разборка', 'мамкин', 'нарушитель', 'смелый', 'интернет']
17744	['чел', 'прадик', 'право', 'автор', 'нервничать', 'он', 'видно', 'далёкий', 'руль', 'вертеть', 'что', 'плавно', 'тормоз', 'нажать']
17745	['🤦\u200d', '♂️']
17746	['че', 'бикать', 'либо', 'бить', 'либо', 'заткнуться']
17747	['сразу', 'видно', 'жестянщик', 'работа', 'требовать', '🤣🤣🤣🤣🤣🤣🤣']
17748	[]
17749	['👿опездолка']
17750	['мочь', 'пропустить']
17751	['зачем', 'столько', 'сигналить', '🙄ну', 'догнать', 'высказать']
17752	['крайне', 'опасно']
17753	['ямка', 'влететь']
17754	['быть', 'очень', 'больно', 'яма', 'поймать', 'больно', 'мокро']
17755	['отчаянный', 'паренёк']
17756	['смешной', 'смайл']
17757	['это', 'велосипед']
17758	['так', 'электробольшой', 'сложно']
17759	['всё']
17760	['ну', 'бумажка', 'красиво', '😁']
17761	['не', 'внушать', 'доверие', 'наш', 'должностной', 'лицо', 'начинать', 'верхушка']
17762	['при', 'чс', 'соблюдать', 'общественный', 'порядок', 'другой', 'случай', 'соблюдать', 'бригада', 'разьеснительный', 'студия']
17763	['куда', 'эвакуироваться']
17764	['выдернуть', 'шнур', 'выдавить', 'окно', '🤣']
17765	['разбить', 'окно', 'молоток']
17766	['а', 'какой', 'повод', 'чс']
17767	['наряд', 'гибдд', 'туда', 'пара', 'день']
17768	['так', 'везде', 'подъезд', 'парковка', 'сад', 'двор', 'весёлый']
17769	['бесконечно', 'разнежить', 'ребёнок', 'стать', 'ранний', 'километр', 'пешком', 'ходить', 'мелкий', 'ребёнок', 'саник', 'коляска', 'вперёд']
17770	['у', 'два', 'школа', 'двор', '👍']
17771	['ждать', 'нашествие', 'крыса', 'чума']
17772	['вы', 'фото', 'знак', 'прикрепить', 'понять', 'действительно', 'право']
17773	['хотя', 'вообще', 'понятно']
17774	['как', 'вариант', 'снять', 'машиноместо', 'проблема', 'парковка']
17775	['написать', '👿этой', '👿', 'опездолка', 'парковаться', 'гуд']
17776	['ну', 'научиться', 'парковаться', 'потерпеть', 'время', 'учить']
17777	['если', 'установить', 'знак', 'указание', 'способ', 'парковка', 'параллельно', 'проезжий', 'часть', 'типо', 'правый', 'а', 'свой', 'человечность', 'идти', 'лес']
17778	['параллельно', 'припарковаться']
17779	['это', 'видимо', 'сомнение', '🤣']
17780	['ставить', 'стоянка', 'проблема']
17781	['обычно', 'ставить', 'машина', 'вечером', 'ждать', 'муж', 'жена', 'припарковаться', 'так', 'быть', 'один', 'машина', 'перегонять', 'вставать', 'два', 'рядом', 'бронь', 'сказать']
17782	['пара', 'царапина', 'бронь']
17783	['скидывать', 'снег', 'высохнуть', 'делать', 'крыша', 'сам', 'всё', 'это', 'наш', 'бывший', 'упр', 'компания', 'бабуля', 'хамский', 'ресепшина', 'надеяться', 'умереть', 'гемморой']
17784	['прокуратура', 'заниматься', 'случай', 'жилищный', 'инспекция', 'обычно', 'прокуратура', 'доходить', 'начинать', 'жилищный', 'обязательно', 'нужно', 'бумага', 'отказный', 'ук']
17785	['здравствуйте', 'информация', 'передать', 'управление', 'коммунальный', 'хозяйство', 'администрация', 'район', 'мы', 'вернуться', 'вы', 'ответ', 'поздний']
17786	['здравствуйте', 'по', 'информация', 'управлять', 'компания', 'настоящий', 'время', 'снег', 'кровля', 'многоквартирный', 'дом', 'адрес', 'ул', 'юрин', 'а', 'убрать', 'в', 'план', 'текущий', 'работа', 'год', 'ремонт', 'кровля', 'указанный', 'многоквартирный', 'дом', 'включить', 'работа', 'ремонт', 'планироваться', 'провести', 'весенний', 'летний', 'период', 'благоприятный', 'погодный', 'условие']
17787	['весело']
17788	['ай', 'молодец']
17789	['у', 'вообще', 'чистить']
17790	['здравствуйте', 'за', 'очистка', 'придомовый', 'территория', 'снег', 'наледь', 'отвечать', 'управлять', 'организация', 'обслуживающий', 'дом', 'именно', 'ук', 'нужно', 'обращаться', 'заявка', 'контролировать', 'деятельность', 'управлять', 'организация', 'инспекция', 'строительный', 'жилищный', 'надзор', 'алтайский', 'край', 'если', 'ук', 'полный', 'мера', 'несвоевременно', 'исполнять', 'обязанность', 'прописать', 'договор', 'управление', 'собственник', 'квартира', 'дом', 'вправе', 'инициировать', 'проверка', 'деятельность', 'направить', 'жалоба', 'госинспекция', 'личный', 'кабинет', 'гис', 'жкх', 'почта', 'адрес', 'барнаул', 'проспект', 'ленин', 'либо', 'доставить', 'обращение', 'лично']
17791	['красавец']
17792	['а', 'погреб', 'показать', 'закидать', 'дядя', 'злой', 'чистить', 'тормазнуть', 'попросить', 'погреб', 'закидывать', 'взгляд', 'нах', 'послать', '🤣']
17793	['совсем', 'охереваль']
17794	['у', 'конец', 'февраль', 'почистить', 'начало', 'март', 'попасть', 'стричь', 'работать']
17795	['здравствуйте', 'за', 'очистка', 'придомовый', 'территория', 'снег', 'наледь', 'отвечать', 'управлять', 'организация', 'обслуживающий', 'дом', 'именно', 'ук', 'нужно', 'обращаться', 'заявка', 'контролировать', 'деятельность', 'управлять', 'организация', 'инспекция', 'строительный', 'жилищный', 'надзор', 'алтайский', 'край', 'если', 'ук', 'полный', 'мера', 'несвоевременно', 'исполнять', 'обязанность', 'прописать', 'договор', 'управление', 'собственник', 'квартира', 'дом', 'вправе', 'инициировать', 'проверка', 'деятельность', 'направить', 'жалоба', 'госинспекция', 'личный', 'кабинет', 'гис', 'жкх', 'почта', 'адрес', 'барнаул', 'проспект', 'ленин', 'либо', 'доставить', 'обращение', 'лично']
17796	['ухта']
17797	['то', 'критично']
17798	['нужный', 'блоховоз', 'топить', 'да', 'пёс', 'они']
17799	['урод']
17800	['страшный', 'тп']
17801	['когда', 'ограничение', 'вид', 'обязательный', 'маска', 'ездить', 'отдыхать', 'горный', 'алтай', 'мария', 'ра', 'касир', 'маска', 'покупатель', 'и', 'всё']
17802	['это']
17803	['ещё', 'повторять', 'выборы']
17804	['а']
17805	['всё', 'норма', 'забыть', 'гололёд', 'вода', 'сказать', 'упасть', 'скучный', 'пост']
17806	['скоро', 'окно', 'быть', 'дожик', 'снимать', 'выкладывать', 'группа', '🤣']
17807	['мой', 'окно', 'площадь', 'красный', 'видный', '👅👅👅']
17808	['чепилеко', 'это', 'простой', 'предупреждение', 'такой', 'чтобы', 'нужка', 'шея', 'так', 'далее', 'свой', 'сломать', 'плохо', 'ум', 'и', 'откуда', 'вообще', 'такой', 'утро', 'агрессия']
17809	['а', 'газ']
17810	['это', 'хохлов', 'книжка', 'детсв', 'вспомнить', 'а', 'мена', 'купить', 'синий', 'синий', 'призелёный', 'красный', 'шар']
17811	['дожик', 'или', 'додик']
17812	['🤣🤣у', 'кто', 'ещё', 'агрессия']
17813	['нужка', 'кто', 'замечание', 'делать']
17814	['хвор', 'это', 'дурак', 'понятно', 'гололёд', 'ещё', 'вода', 'ваш', 'язык', 'лужа', 'разогнать', '🤣']
17815	['😁', 'норма']
17816	['а', 'что', 'весна', '👍']
17817	['весна', 'показать', 'л']
17818	['наверное', 'право']
17819	['интересно', 'наказать', 'тот', 'справка', 'рарешение', 'ношение', 'оружие', 'выдать']
17820	[]
17821	[]
17822	['идиот', 'краснощековый']
17823	['причём', 'барнаул', 'нижневартовск']
17824	['админ', 'обострение', 'весенний', '😂']
17825	['ужасно', '😰😰😰😰😰']
17826	['кошмар']
17827	['и', 'х', 'хотеть', 'чем', 'удивить', 'взять', 'убивать']
17828	['тапкома']
17829	['там', 'таракан', 'кошмарик']
17830	['в', 'барнаульский', 'первый', 'городской', 'таракан', 'бегать']
17831	['вы', 'знать', 'это', 'реально', 'безумие', 'в', 'кой', 'век', 'жить', 'стыдно', 'назвать', 'такой', 'заведение', 'больница', 'сколько', 'год', 'это', 'продолжаться', 'один', 'такой', 'больница', 'кавычка', 'тот', 'это', 'нести', 'ответственность', 'бессовестный', 'свыше', 'пугать', '😒']
17832	['у', 'год', 'таракан', 'который', 'пешком', 'ходить', '👀']
17833	['больница', 'жить', 'у', 'дом', 'отрава']
17834	['читательница', 'больница', 'таракан', 'каждый', 'месяц', 'травить', 'следовать', 'таракан', 'разводить', 'именно', 'вы', 'а', 'закрывать', 'больница', 'неделя', 'хотя', 'вы', 'вонять', 'быть', 'больница', 'постоянно', 'закрывать', 'ребёнок', 'полежать', 'негде']
17835	['свинарник', 'оправдывать', 'свинья', 'краевой', 'такой', 'мрак']
17836	['позор', 'больница', 'свинарник', 'новый', 'проект', 'хвататься', 'старый', 'порядок', 'наводить']
17837	['лечиться', 'дом']
17838	['поэтому', 'цена', 'горный', 'быть', 'заоблачный']
