5346,"[id480299070|Саша], а другие варианты есть? ну там пойти работать, образование получить, уехать из Мордора..."
5347,"[id480299070|Саша], ты долбо*б?"
5348,"[id824457|Александр], она и не завершалась, друг"
5349,"[id824457|Александр], будет и современным детишкам, где поиграть)))"
5350,"[id138157326|Алексей], ну, в Питере в моём районе все котлованы с фундаментами достроили, долгострои без окон тоже до ума довели."
5351,"[id824457|Александр], так это в Питере) ты б ещё в Мск сказал, в провинции чем дальше в лес, тем больше дров. Там дальше как в песне, знаешь🤷‍♂️"
5352,"[id138157326|Алексей], в мелких городах всяких заброшенных домов хватает - и недостроенных, и старого фонда."
5353,"[id824457|Alexander], ааа ну раз в питере, тогда другое дело. а в московии москва сити есть. а в новокузнецке наркоманов зато больше чем у тебя волос на голове. у кого что, как грица"
5354,"[id824457|Александр], в мурино целый квартал стоит лет 5 недостроенный"
5355,"[id2224321|Анна], по области таких недостроев куча - в том же Скотном тоже 3 очереди малоэтажной застройки с 2017 сдать не могут."
5356,"[id480299070|Саша], что мешает самому стать строителем или отделочником, раз там здорово? Или вы из тех, кто блогерам советует пойти на завод?"
5357,"[id84968438|Любовь], с мертвого вора"
5358,"[id210951781|Заур], хлопок"
5359,"[id268927|Денис], лошадей столько не хватит. Поэтому простой люд будет сам свои телеги тащить, прям как бурлаки у Репина"
5360,"[id489629497|Алиса], нет, они будут кареты чиновников тащить."
5361,"[id268927|Денис], а да точно, простите, я забыла, что чинушам не комфорт важен, а то, чтобы другим было некомфортно"
5362,"[id268927|Денис], я уже представляю эти пробки на кольцевой. Когда лошадиного дерьма по колена будет"
5363,"[id268927|Денис], норм лошадь под 100тр"
5364,"[id470321232|Fourier], а грамотный русский язык  через сколько?"
5365,"[id470321232|Fourier], я мамкин либерал с правами, что расскажешь?"
5366,"[id155918440|Егор], хз, я в школе русский язык не проходил"
5367,"[id470321232|Fourier], вас на зоне совсем образовывать перестали, только петушат чаще видимо"
5368,"[id349291245|Максим], кто о чем, а либерал о зоне и петухах. Красавчик)"
5369,"[id470321232|Fourier], сам сделал вывод, сам умилился, типикал быдлан с ик"
5370,[club125004421|Настоящий Лентач]
5371,"[id349291245|Максим], вывод о чем? Ты сам это написал) блин, с каждым днём убеждаюсь, что вы, что ватники одно и тоже. Разные стороны одной монеты."
5372,"[id620634136|By], о боги, я зарегался в 2018 году) какой ужас)"
5373,"[id470321232|Fourier], смерть твоей мамке"
5374,"[id405188915|Артем], по ТВ тебе расскажут другое, что рубль укрепился и доллар скоро умрёт 😂
Жаль что вся эта нарисованная фикция к реальному положению дел не имеет никакого отношения"
5375,"[id215926394|Данил], ещё там веселые челики во все горло орут, что мы подсадим всех на рубль. Такие фантазёры"
5376,"[id489629497|Алиса], у них видимо там своя дурь так называется, рублём ширанулся и в эфир"
5377,"[id489629497|Алиса], и хотят всех на неё подсадить. Так как Колумбия и аргентина больше не поставляют белый порошок"
5378,"[id405188915|Артем], справедливости ради, они много где ещё подорожали. Как минимум в США, но не так радикально."
5379,"[id489629497|Алиса], пока только на бутылку народ посадили и частично присели сами."
5380,"[id215926394|Данил], не, тут надо называть более звучно и глобально. Например, патриотизм. Сразу будет видно где истинные патриоты обитают"
5381,"[id105169753|Антон], в Европе нет. Б/у вообще дешевле, чем в России. По крайней мере были до спецоперации."
5382,"[id405188915|Артем], не на бутылке сидим, а прорабатываем узкое место бизнеса"
5383,"[id405188915|Артем], вы давно у дилеров не были походу. Сейчас они дружно говорят что цена выросла не из-за доллара, а из-за отсутствия новых поставок машин. Для многих марок это действительно так."
5384,"[id215926394|Данил], это отрицательный рост."
5385,"[id215926394|Данил], это подрыв"
5386,"[id215926394|Данил], хлопок с отрицательным ростом"
5387,"[id215926394|Данил], это разрыв"
5388,"[id39790449|Максим], ну так они выросли потому что их перестали завозить и делать тут,а не из за курса рубля"
5389,"[id308812558|Болтенков], Great Well, Sung Yong, Fiat ушли с рос.рынка, как раз, из-за непредсказуемого курса ₽"
5390,"[id308812558|Болтенков], а разница то какая, если по тв нам вещают одно, что все под контролем и инфляция в разумных пределах, а по факту и курс липовый, и производства своего никакого нет, и на выходе ни о каких 10-15% речи идти не может)"
5391,"[id73689340|Леонид], ну так курс и правда не предсказуемы неделю назад 120 ,сейчас 90 через неделю опять 120"
5392,"[id704878|Дмитрий], сколько у нее себестоимость была? 200-300к?"
5393,"[id704878|Дмитрий], это потому что грузовая машина. Где ты видел дешевые грузовые машины? Одно дело взять легковую весту за 700к, а другое сканиа за 3 млн. А тут промежуточный вариан. Такая же комфортабельная, как веста, но при этом сканиа, но менее грузоподъемная"
5394,"[id480299070|Саша], Вообще-то в таком варианте коммерческой комплектации они дешевле чем в полностью пассажирской."
5395,"[id480299070|Саша], Весту за 700к 😂😂😂😂😂😂😂😂😂😂"
5396,"[id480299070|Саша], поверь, ты не того человека выбрал что бы расказывать про коммерческий транспорт🤣 всегда пустые коммерческие балалайка стоили дешевле. Ларгус в прошлом году стоил 900к.  Ну и Веста сейчас реально в салоне 2.5 стоит."
5397,"[id165331450|Алексей], это не так дорого, как тебе кажется. Да, ты можешь купить короллу 2016 за 500к, но весту ты возьмешь новую с салона. Кому то важно, чтобы была 5 летняя гарантия"
5398,"[id480299070|Саша], новую Весту с салона за 700к 😂😂😂😂😂😂😂 Сейчас в минималке это корыто стоит больше миллиона"
5399,"[id480299070|Саша], Лада веста на вариаторе еще в ноябре была 1,7 - 1,8 млн руб..."
5400,"[id7795271|Артем], а на карбюраторе? Мы же про полностью отечественные говорим, которые мы можем собрать внутри страны, не прибегая к иностранным деталям"
5401,"[id480299070|Саша], короллу 2016 года за 500?🤣ты чё там куришь?,я щас полицию вызову.."
5402,"[id308812558|Болтенков], ага, а ценник назад никто не вернёт даже пусть на 10%"
5403,"[id100615601|Катя], ну цены на видеокарты и процессоры упали + поставщики алкоголя тоже цена на 15 процентов снизили"
5404,"[id71604564|Максим], не думаю, что подержанные машины подскочат в цене. Особенно у тех, кто перепродает. Понимают, что денег у людей становится меньше и будут продавать на тыщу или две дороже, чем купили. Например, купил он хонду цивик 2001 за 200к, а теперь продаст за 210 максимум"
5405,"[id480299070|Саша], у салонов БУ уже подскочили, но у них есть возможность так делать. А вот частники продают по тем же ценам."
5406,"[id480299070|Саша], да нихрена подобного, вторичка тоже подлетела"
5407,"[id476788629|Антон], ахах по тем же? На авто.ру зайди там динамика по всем авто выросла на 30-70%. Люди видят повышение цен и так же ломить начинают чтоб навариться. Особенно премиальные тачки подорожали"
5408,"[id220720254|Никита], повышение повышением, но дополнительные деньги у людей внезапно не появятся. Даже если цены подросли - скоро упадут. Мало кто кроме салонов может продавать машину месяцами."
5409,"[id476788629|Антон], Ты бы стал продавать свою машину за 3 миллиона когда все продают по 4?
Цены упадут только если салоны спустят цены на новые авто. Рынок вторички отталкивается на первичный рынок. А упадут цены только если снимут санкции и поставки возобновят. Так что как будет еще хороший вопрос"
5410,"[id220720254|Никита], да, если мне нужны деньги сейчас, а не через полгода когда покупатель найдётся. Не забывай, что подержаный автомобиль дороже обслуживать, чем новый. А сейчас ещё дороже."
5411,"[id476788629|Антон], Ты узко мыслишь. Помимо покупателей есть салоны которые с радостью купят твой авто за -10/15% от рынка."
5412,"[id220720254|Никита], я мыслю реалистично. Многие салоны не выкупают, а берут под реализацию. То есть деньги дадут только после продажи. А ещё машине проведут полное ТО, приебутся к каждой царапине и назовут тебе цену в два раза меньше чем ты рассчитывал.

Если бы все было так хорошо как ты говоришь, вттричку с рук вообще никто бы не продавал."
5413,"[id476788629|Антон], Так и продают в основном салоны. Ладно спор ниочем. Поживем увидем"
5414,"Вучича скоро спишут. Дед хочет войны в Косово, а Вучич трус."
5415,"и рыбку сьесть и на@@й сесть, как говорится😂"
5416,Вот это я понимаю на двух стульях усидеть и с РФ и заподом дружить
5417,
5418,"Ого, как человек без конечностей смог стать президентом
Потрясающе"
5419,"Ваш путь в ЕС, братушки сербы, будет таким же незабываемым, как и путь турков.
А именно, вечное обивание порога. Мракобесам нечего в ЕС делать."
5420,"Ну да.  Он видел ""спецоперацию НАТО"", к которой Байден кстати и призывал). Так что, и там и тут недруги, но Вучичу приходится сидеть на 2 стульях."
5421,"дело не в президенте а в самих сербах, даже если русские внезапно построят звезду смерти и решат уничтожить планету, то сербы их поддержат. не знаю в чем кроется такая любовь, но это максимально странно"
5422,Подлиза переросток
5423,Наверное лучше чтоб его оппонент победил. Тогда бы президентом стал Генерал Понос.
5424,"[id621516624|Виктор], работа Миллера ещё не окончена..."
5425,"[id621516624|Виктор], вся гейропа будет облизываться с тем кто сильнее и всегда будет стелиться под кого то"
5426,"[id479149690|Ахмед], прямо как твоя мамка."
5427,"[id621516624|Виктор], что ты несешь"
5428,"[id717341571|Ольга], вообще было бы логично сначала читать пост, а уже потом пасту кидать."
5429,"[id717341571|Ольга], сперму со рта смой маня"
5430,"[id717341571|Ольга],  а чем доказана достоверность снимков? Кто на Западе провел расследование? Или может ты обладаешь достоверными фактами? Если нет, то захлопни свое поддувало и сиди смирно, не отсвечивая."
5431,"Дорогие друзья читатели, на ваших глазах происходит Первая Русско-Украинская ботоводная война. Лахта vs Киев? Чья фабрика ботов победит? Остановите войну, поберегите искусственный интеллект! Он нужен человечеству для другого!"
5432,"[id504289202|Daniil], давно бы уже закрыли комменты, читать тошно, что одних, что вторых"
5433,"[id504289202|Даниил], они все из одной Лахты"
5434,"[id504289202|Даниил], Лахта vs Лахта"
5435,"[id717273538|Matilda], бачу в вас є адекватні і не зазомбовані люди, які все розуміють"
5436,"[id479149690|Ахмед], Если от всех воняет дерьмом, то может это ты обосрался?"
5437,"[id183555510|Денисъ], мория - росиянская псака.."
5438,"[id268927|Денис], авторитаризм, точнее"
5439,"[id448805550|Дмитрий], по крайней мере, пока."
5440,"[id268927|Денис], у нас ещё до ""Zпецоперации"" на права человека было насрать, а сейчас это приравняют к экстремизму"
5441,"[id448805550|Дмитрий], авторитаризм был до 24 февраля, сейчас уже чисто тоталитарная картина"
5442,"[id138918107|Дарья], нет, абсолютно. Определение тоталитаризма можно найти в сети. Авторитаризм похож, но всё-таки это разное."
5443,"[id268927|Денис],"
5444,"[id448805550|Дмитрий], ну да, погорячилась, хотя мы в шаге от этого"
5445,"[id268927|Денис], а деспотизм!"
5446,"[id717340918|Валерия], не понял, а то что пытаются созвать оон на встречу — какая-то шутка?"
5447,"[id196360548|Александр], это называется лучшая защита нападение"
5448,"[id38994263|Slavka], где вы видите нападение в желании созвать совет?"
5449,"[id196360548|Александр], Его тогда надо созывать с темой ""о расследовании произошедшего"" А не как наши с подзаголовком ""вы всё врёте, нас подставили и вообще мы не нападали""."
5450,"[id31154203|Лёха], факт остаётся фактом.
Вы недовольны заявлениями и отчетами МинОбороны, направленными на Российских граждан (последние выделил, так как все понимают, что Европа и Запад это не слушают и не воспринимают)
Вы недовольны заявлениями проваластных сми (также направленных на нас, но тут хотя бы ясно откуда недовольство)
И вы также остаётесь недовольными, когда Россия хочет что-то заявить уже напрямую на политической международной арене.
Что это, если не абсурд?
Я рассуждаю с точки зрения человека, который не верит никому и ТЕМ БОЛЕЕ — не знает правды, как и большая часть из здешних комментаторов, которые бросаются в огонь, цепляя первую же новость."
5451,"[id716565173|Юлия], ты заслуживаешь горячего поцелуя!"
5452,"[id716565173|Юлия], 👍"
5453,"[id716565173|Юлия], Вы дебилка!!!!"
5454,"[id714746438|Ilshat], БРАВО!!!"
5455,"[id714157693|Олег], фамилия говорящая!"
5456,"[id713323252|Анна], верно сказано,грузом 200"
5457,"[id709080322|Машка], именно."
5458,"[id713323252|Анна], да да ❤🤍русских"
5459,"[id709080322|Машка], вам их не жаль?"
5460,"[id715257381|Надежда], если такое будет, то катастрофа,  да. Ибо у нас очень мало людей даже базовый инглиш знает. Но вряд ли такое случится"
5461,"[id715257381|Надежда], а чё админы удаляют мои коменты? Ссыте пидарюги🤣🤣🤣"
5462,"[id156679278|Rustam], ага, ещё и газ сами начнут качать"
5463,"[id30693351|Кирилл], что качать то?"
5464,"[id30693351|Кирилл], ну вот, как я и предполагал.

Группа «Газпром» прекратила свое участие в немецкой компании Gazprom Germania и всех принадлежащих ей активах, в числе которых Gazprom Marketing & Trading, сообщила пресс-служба газового монополиста. Соответствующее сообщение о существенном факте, оказывающем, по мнению эмитента, влияние на стоимость или котировку его ценных бумаг, опубликовано на сайте «Газпрома»."
5465,"[id156679278|Rustam], а есть смысл от компании без газа ?"
5466,"[id30693351|Кирилл], да с чего ты взял, что без газа то. Ты понимаешь вообще чем она занимается на немецком рынке?"
5467,"[id156679278|Rustam], понял, контролируют рынок. Типа посредники. Правильно понимаю ?"
5468,"[id30693351|Кирилл], ну типа того. Может какая та ещё газораспределительная система в Германии принадлежит. Надо смотреть, так глубоко в тему не погружен. Оно мне не особо то и надо. Короче, как газпром продавал через них в Германии газ так и будет продавать, просто доли в этой компании у него теперь нет"
5469,"[id716568583|Zuluz], если тебе интересно, за газ по прежнему платят что-то около 275$ и ещё будут так платить много лет) когда в Европе он стоит почти 1200$"
5470,"[id134174310|Сергей], с национализацией дочки они погорячились. Но Газпрому уже по фиг. Его доли там нет. И мне не интересен твой коммент. А ты прохвост, раз любишь считать чужие денежки! И про много лет я бы не зарекался. Сейчас утрясут оплату в рублях, а там видно будет!"
5471,"[id716568583|Zuluz], не говори гоп, а дальше сам знаешь)"
5472,"[id134174310|Сергей], а ты не лезь со своими комментами, а то сам знаешь!"
5473,"[id707984361|Serious], что то я не пойму! Кому пиZдишь! Или уши отморозил?"
5474,"[id707984361|Serious], обычная,платить то они будут своей валютой но в итоге к нам все будет попадать в рублях.С начала прочитай вообще что к чему,А потом уже вставляй свои 5 копеек"
5475,"[id716568583|Zuluz], газ в хранилищах на территории Германии. Держу в курсе."
5476,"[id714746438|Ilshat], По-русски научись писать. Обезьяна."
5477,"[id15462597|Дарьюшка], а обвинения России за один день"
5478,"[id339442755|Сергей], ушли оккупанты, остались трупы. Много времени надо чтобы обвинить?"
5479,"[id339442755|Сергей], зато страничку в Вики успели накатать, даже чуваки из польского сейма успели оx*еть и решили, что слишком палевно и не стали обвинять РФ преждевременно."
5480,"[id183346087|Уладзіслаў], пришли украинцы - появились трупы, норм логика, да?"
5481,"[id707984361|Serious], так его и не было там, он же 1го апреля вместе с войсками приехал"
5482,"[id339442755|Сергей], а фейки от Кремля за один день."
5483,"[id20689284|Дмитрий], ну если бы оккупанты не приходили вообще, то трупов бы не было. Норма логика?"
5484,"[id183346087|Уладзіслаў], трупы с белыми повязками и рядом с ними сух пайки от армии рф) сами выдали пайки, и сразу же убили ))"
5485,"[id210951781|Заур], у меня мозг взрывается. Если советский крестьянин шёл с вилами на немца , то он герой и партизан. Если украинец идёт с вилами на лётчика чужой станы , который непонятно зачем упал на его поле, то он сепаратист. Партизан и сепаратист - это почти тоже самое, как разведчик и шпион?"
5486,"[id289120882|Алина], это лицемерие и двойные стандарты"
5487,"[id210951781|Заур], я тоже смотрел эти видео в украинских телеграмм каналах, в которых сейчас уже пишут про ""134 сбитых самолётах"". Не факт, что так всё реально было."
5488,"[id123293306|Егор], не путай статистику. У нас ведь тоже всего 500 погибших )))) там конкретные люди, называют части , есть и мои земляки . Не сложно ведь понять , где правда, а где под сомнение можно поставить ."
5489,"[id289120882|Алина], Если крестьянин взял в руки оружие - то он уже не крестьянин а противник и поступать с ним нужно как и с любым другим противником или ты думаешь амеры в Афганистане церемонились с трудолюбивыми и миролюбиаыми дехканами - по пытавшихся к ним хотя-бы приблизится?.. 🤔"
5490,"[id210951781|Заур], ну ты реально знаешь этих людей? В таких интервью будут максимально точно оперировать фактами, просто, очень много выкладывали ""перехваченных"" переговоров, где солдаты не говорят ничего, кроме потерь сослуживцев и совершенных преступлениях. Про Бучу большие сомнения, так как вокруг стоят целые, не разрушенные дома. Вот, глядя на Мариуполь, совсем другая картина."
5491,"[id51748901|Юрий], действительно, за4ем трусливым мразям- оккупантам издеваться над мирными? Может потому 4то нутро у них гнилое, раз со старта шли выполнять преступные приказы!?"
5492,"Вероятно в тебе говорит злость и это можно понять. Войну я не приветствую, и нарушение суверенных границ страны тоже, но уж больно жирно как то все эти казни гражданских..."
5493,"[id51748901|Юрий], всмысле, это едини4ный слу4ай 4толи? А Мариуполь, а Харьков, а 4ернигов? Там не велся и не ведется огонь по заведомо жилым кварталам в том 4исле и тем, где военными и не пахло? А под Энергодаром не расстреливали машины, пытающие вывезти семьи? Это не жирно было?"
5494,"[id51748901|Юрий],
- «мы не нападем на Украину», но напали
- «мы бомбим только военные объекты», Мариуполь стёрт с лица земли
- «срочников там нет», но оказывается есть

Ложь на лжи и поэтому уже никакая новость о пи3деже со стороны Кремля не кажется жирной."
5495,"[id51748901|Юрий], иностранные следственные группы уже приехали, ждем результатов"
5496,На войне все врут так то
5497,"[id51748901|Юрий], я с самого начала конфликта против России, но тоже есть сомнения, слишком уж чернушно всё это, но также есть мысль, разве возможно фальсифицировать, напривозить с собой и сделать такие провокации для очернения? Это слишком большие объемы, слишком много людей задействовано было бы, хоть один но слился бы, кто-то заснял или проболтались, поэтому пока всё говорит против русских"
5498,"[id97676132|Never], а Катынь? А изнасилованные немки? А зачем НКВД резало украинских селян? Зверью не нужны причины"
5499,"[id51748901|Юрий], они сами себя очернили хуже некуда"
5500,"Всё запутанно. По сути русским нет смысла валить гражданских, но может тут есть какие то другие вещи, о которых мы не знаем"
5501,"[id712530141|Альбина], вообще=то говорят, что есть съёмки с улмчных видеокамер."
5502,"[id712530141|Альбина], призывать нато участвовать в войне"
5503,"[id712530141|Альбина], фейки??это??"
5504,"[id70611707|Глеб], наконец кто-то ответил кремлю на эти сальные лекции о неполноценности и национальной недоразвитости украинцев."
5505,"[id153102544|Никита], ага. совсем не нацизм."
5506,"[id5127383|Кира], клин клином как говорится, наши наверняка сразу губки надуют, обидятся. Хотя сами на кухне ещё похлеще нацизмом балуются каждый вечер после новостей."
5507,"[id70611707|Глеб], это сказал Джорж Паттон 1945 году"
5508,"[id153102544|Никита], ""клин клином"" - логика из разряда ""им можно, а нам нет"", против которой активно выступает вся просвещенная интеллигенция. Но это же другое. Тьфу. В высших эшелонах власти одна гнилая мерзость. Что у нас, что Зеленский, что Байден, что Качиньский - все переводят стрелки друг на друга, скрывая свои преступления. Пшеки так вообще активнее всех втравливают Европу в войну и выступают за открытую конфронтацию. Мировые лидеры пилять 👍🏻"
5509,"[id70611707|Глеб], не знал, что Джордж Паттон переименовался во Володимира))"
5510,"[id5127383|Кира], выше уже разоблачили, что довольно очевидно кстати. В такое время приписывать всем разные цитаты одна из любимых забав."
5511,"[id153102544|Никита], Зеленский очень много чего говорит, в том числе под камеру. Что-то даже приходися вырезать :) В общем, ни к одному из вышеперечисленных персонажей не испытываю ни грамма симпатии."
5512,"[id5127383|Кира], ну это тоже нормально. Эти дурачки приходят и уходят, а страна, семья и личность гражданина остаются вечными."
5513,"[id70611707|Глеб], Зеленский натуральный Европеец!"
5514,"[id70611707|Глеб], это сказал Адольф Гитлер"
5515,"[id20054611|Анатолий], извините за вопрос, а данный человек умышленно цитаты кровавых убийц карлику приписывает или это рофл? 😅"
5516,"[id370901447|Алексей], видимо, да"
5517,"[id70611707|Глеб], это цитата бен-ладена"
5518,"[id20054611|Анатолий], у нас победитель"
5519,"[id70611707|Глеб], слишком толсто... Вата ведь подхватывает"
5520,"[id20054611|Анатолий], на нее и расчет"
5521,Они Гуглом не пользуются
5522,"[id70611707|Глеб], как и мозгом"
5523,"[id20054611|Анатолий], та они и Яндексом не пользуются"
5524,"[id310837382|Фима], что можно документировать, когда место происшествия убрано, а тела и вещдоки перемещены?
 - Какие ваши доказательства?
- С моих слов записано верно"
5525,"[id2897407|Сергей], поищи в методичке, там должно быть про это. Потом напиши здесь"
5526,"[id310837382|Фима], долго искать, методичка толстая. 😒. Может, из твоей процитируешь?"
5527,"[id637692343|Андрей], покинули, однако сам же аккаунт минобра 1 и 2 апреля сально хвастался что наша морская пехота проводит там некую ""зачистку"" кек. Да и многим телам там уже под две недели, 31 марта ни на что не влияет тут."
5528,"[id637692343|Андрей], не ""покинули город"", а там их вообще не было. Всё устроили нацики из Азова, как всегда. А русские солдаты своими телами защищали мирных украинцев. И женщин от изнасилования спасали. Но силы слишком неравны"
5529,"[id637692343|Андрей], ""независимые данные"" могут быть только у Лаврова и Пескова , всё остальное - русофобские фэйки"
5530,"[id310837382|Fima], yëбан с пустым профилем—сколько у тебя нациков из азова если и под Киевом они мирных режут, и в мариуполе и поди ещё в Харькове.  Что ж это твоей логикой за армия у нас такая что 40 дней уже их не могут денацифицировать. Тебя б обмудка на швабру посадить за дискредитацию вс рф"
5531,"[id18933277|Александр], а Польша то как кричит, что намерена отказаться от нефти и газа)))))"
5532,"[id18933277|Александр], жаль, что Путин лишил будущую Россию такого экономического преимущества, как экспорт газа"
5533,"[id161911007|Володимир], Она кричит, что бы кто то пришел, на крики, хитрый араб придет, и рынок заберет"
5534,"[id18933277|Александр], Литва сказала что газ больше не использует но продлили контракт с газпромом до 2030 года ,да никто и не заменит газ от РФ это не реально заменить 150млрд кубометров"
5535,"[id18933277|Александр], ага ну значит где был арабский газ станет российским"
5536,"[id18933277|Александр], уезжай с России"
5537,"[id331686619|Вадим], Зачем?"
5538,"Сейчас происходит воплощение национальной идеи: Рассеянину не нужно жить хорошо, нужно чтобы остальные жили хуже него!
А тут кому-то становится хуже. Радостно"
5539,"[id151581801|Павел], у большинства россиян(не у всех) наблюдаеся менталитет краба"
5540,"[id716563103|Алиса], Вот только безумный дед до этого дня не доживет🤷🏼‍♀️"
5541,"[id34882427|Вячеслав], уже переобучился значит, раз здесь?"
5542,"Ещё можно ЦП в комменты скидывать, вот вам и 4й вариант"
5543,"[id212543403|Алексей], это ты про себя?куда 15 рублей кинуть?"
5544,"[id34882427|Vyacheslav], можно все сразу 💵💵💵💵"
5545,"[id100705990|Алексей], первый вариант предусматривает зарубежные командировки, совмещать не получится("
5546,"[id34882427|Вячеслав], мне кажеться в камандировке все это можно совместить"
5547,"[id212543403|Алексей], стрелочник иди науй"
5548,"[id116099139|Artur], как только лентачеров начну слушаться так пойду, а ты сраный лентачер"
5549,"[id212543403|Алексей], додумался поставить знак вопроса."
5550,"[id34882427|Вячеслав], наоборот - отдел троллей инстаграма сократили😂"
5551,"[id29078932|Алексей], многие пенсионеры хорошо научились запрыгивать в мусорный бак ."
5552,"[id29078932|Алексей], Разве? Я помню обещали что пенсия поднимется что прям ух, наши пенсионеры по миру путешествовать смогут)"
5553,"[id700092994|Саша], зря смеёшься это профессиональный навык между прочим!"
5554,"[id591737863|Александр], как у меня мама пенсионер сказала, больше получилось похоже на пословицу - по миру пойдут. Ну, тоже своего рода путешествие))"
5555,"[id29078932|Alexey], а отряд путена откуда взялся по-вашему))"
5556,"[id288662319|Tata], это заслуга деменции))"
5557,"[id382606247|Олег], на it ишников."
5558,"[id29078932|Алексей], я так и подумал)"
5559,"[id382606247|Олег], там самое главное грамотно распилить бабло,а обучение это третьестепенное."
5560,"[id29078932|Алексей], только не это. Я против."
5561,"[id6666861|Ivan], leaveтвия"
5562,"[id14212794|Рома], угарный..."
5563,"[id14212794|Рома], скоро будем из своего кармана компенсировать убытки от уменьшения поставки газа в Европу"
5564,"[id70076350|Семён], выгодно - нет. Вкайф - да."
5565,"[id70076350|Семён], выгодно, если твой богатый сосед гарантирует тебе преференции за войну с нищим и слабым соседом."
5566,"[id505876047|Драгомир], самолётом или морем из Питера."
5567,"[id505876047|Драгомир], По нейтральным водам или нейтральному воздушному пространству северного ледовитого океана"
5568,"[id505876047|Драгомир],"
5569,"[id716564292|Софья], можно подумать она закончится и как все кинуться мириться да обниматься"
5570,"[id212543403|Алексей], сломать всё быстро, а восстанавливать - долго. Но этот путь нужно пройти всем нам."
5571,"[id212543403|Алексей], нет. Но с этим мы будем разбираться потом. Сейчас главное — чтобы перестали гибнуть люди, и зверская часть этого марлезонского балета закончилась."
5572,"[id173846|Тери], балет только начинается. Скоро начнутся бои за окружение донбасской группировки. Всё что было ранее покажется детской шалостью:("
5573,"[id212543403|Alexey], теоретически, такое возможно. Именно это и произошло во время Рождественского перемирия в Первую Мировую, когда британские и немецкие солдаты без приказа просто вышли из окопов и стали обниматься, общаться, играть и т.д.
Правда, потом вернулись опять в окопы и стали стрелять друг в друга.

По крайней мере, это уже прецедент, когда обычные солдаты вспомнили, что они люди, и остановили войну на своём участке фронта.

Только, уверен, с солдатами РФ солдаты Украины обниматься не будут"
5574,"[id6136538|Саша], в отличии от вас, они совместные парады с нацистами в захваченных городах не проводили"
5575,"[id128817226|Ярослав], ну-да ну-да и в 1936 году на Олимпиаде в Берлине, полный стадион представителей всего мира не приветствовал олимпийский факел зигой✌"
5576,"[id711821875|Андрей], дай угадаю, зарегался меньше, чем месяц назад, забил в поиск ""лентач"" и прибежал защищать [спецоперацию]?

Классика пятнадцатирублевых.
Как ваши хозяева не понимают, что здесь это не работает? Они настолько тупые?
Или вы для доносов информацию собираете?"
